PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FT,TOV,SF,AND ONE,SCORE,PERCENTILE
,,,,,,,,,,,FREQ%,FREQ%,FREQ%,FREQ%,FREQ%,
Bismack Biyombo,MEM,29,0.8,12.8,1.04,0.8,0.3,0.6,44.4,44.4,26.1,0,21.7,4.3,56.5,34.9
Christian Wood,LAL,45,0.6,8.2,0.89,0.5,0.2,0.5,52.4,52.4,7.4,22.2,7.4,7.4,40.7,17.7
Scoot Henderson,POR,41,0.6,3.6,0.96,0.6,0.2,0.4,50,52.8,8.3,16.7,8.3,0,45.8,25.9
Torrey Craig,CHI,28,0.7,11.2,1.16,0.8,0.3,0.6,52.9,55.9,10.5,5.3,10.5,5.3,52.6,54.3
Jae'Sean Tate,HOU,46,0.4,9.6,1.1,0.5,0.2,0.4,55.6,55.6,10,5,10,5,55,43.4
Khris Middleton,MIL,41,0.4,2.5,1.4,0.5,0.2,0.3,81.8,86.4,6.7,20,6.7,0,66.7,94.8
Brandon Ingram,NOP,44,0.3,1.6,1.4,0.5,0.2,0.3,71.4,75,0,6.7,0,0,66.7,94.8
Mason Plumlee,LAC,18,1,18.8,1.17,1.2,0.6,0.9,62.5,62.5,16.7,5.6,16.7,11.1,61.1,57.3
Desmond Bane,MEM,37,0.6,2.5,1,0.6,0.2,0.5,50,52.8,4.8,9.5,4.8,0,47.6,28.5
Luka Doncic,DAL,41,0.5,1.6,1,0.5,0.2,0.4,43.8,43.8,23.8,4.8,23.8,4.8,52.4,28.5
Nicolas Batum,PHI,31,0.5,10.5,1.25,0.6,0.3,0.5,66.7,66.7,0,6.3,0,0,62.5,73.7
Shai Gilgeous-Alexander,OKC,49,0.4,1.4,1.11,0.4,0.2,0.3,50,50,16.7,0,11.1,5.6,55.6,45.7
Jordan Goodwin,PHX,38,0.5,8.4,1.05,0.5,0.2,0.4,56.3,56.3,5.3,10.5,5.3,0,52.6,35.3
Donte DiVincenzo,NYK,49,0.4,3.7,0.95,0.4,0.2,0.4,47.4,50,4.8,4.8,0,0,47.6,25.4
Trendon Watford,BKN,34,0.4,6.7,1.58,0.6,0.2,0.3,70,75,16.7,0,8.3,0,75,98.7
Andre Jackson Jr.,MIL,39,0.4,14.6,1.27,0.5,0.2,0.2,88.9,88.9,13.3,26.7,13.3,0,66.7,79.1
Derrick White,BOS,45,0.4,2.6,1.12,0.4,0.2,0.4,52.9,55.9,0,0,0,0,52.9,47.4
Larry Nance Jr.,NOP,31,0.7,14,0.86,0.6,0.3,0.6,45,47.5,0,9.1,0,0,40.9,15.9
Jalen Williams,OKC,44,0.3,1.5,1.64,0.4,0.2,0.3,72.7,72.7,27.3,0,27.3,27.3,72.7,99.6
Jeff Green,HOU,47,0.3,5.7,1.2,0.4,0.1,0.2,60,60,26.7,6.7,26.7,0,66.7,64.5
Grant Williams,DAL,45,0.3,4,1.2,0.4,0.2,0.2,63.6,63.6,13.3,13.3,13.3,0,60,64.5
Amen Thompson,HOU,30,0.5,7.1,1.13,0.6,0.3,0.5,60,60,6.3,6.3,6.3,6.3,56.3,48.7
Aaron Wiggins,OKC,47,0.3,6.8,1.13,0.4,0.2,0.3,60,60,0,6.3,0,0,56.3,48.7
Bogdan Bogdanovic,ATL,47,0.4,2.2,1.06,0.4,0.1,0.3,46.7,46.7,11.8,0,5.9,0,52.9,35.8
Jrue Holiday,BOS,45,0.4,3.2,0.95,0.4,0.2,0.4,44.4,50,0,5.3,0,0,42.1,25
Anthony Edwards,MIN,47,0.4,1.7,0.9,0.4,0.2,0.4,47.1,47.1,5,10,5,0,45,19.1
Bilal Coulibaly,WAS,48,0.4,5.1,0.86,0.4,0.2,0.3,57.1,57.1,19,14.3,19,0,47.6,15.5
Dennis Smith Jr.,BKN,32,0.3,4.1,1.54,0.5,0.3,0.3,72.7,77.3,0,0,0,0,72.7,98.3
De'Anthony Melton,PHI,33,0.4,3.5,1.21,0.5,0.2,0.3,60,65,21.4,7.1,21.4,0,57.1,67.2
Tyrese Maxey,PHI,44,0.4,1.5,1.06,0.4,0.2,0.3,53.8,53.8,18.8,0,18.8,0,56.3,36.6
Cameron Johnson,BKN,39,0.5,3.6,0.94,0.4,0.2,0.3,53.8,53.8,11.1,16.7,5.6,0,50,24.6
Dorian Finney-Smith,BKN,42,0.7,8.1,0.55,0.4,0.2,0.7,28.6,30.4,0,9.7,0,0,25.8,1.3
