PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FT,TOV,SF,AND ONE,SCORE,PERCENTILE
,,,,,,,,,,,FREQ%,FREQ%,FREQ%,FREQ%,FREQ%,
Oshae Brissett,BOS,29,1.4,31.6,0.74,1.1,0.4,1.1,37.5,40.6,7.1,16.7,4.8,0,35.7,92.4
Luke Kennard,MEM,22,1.6,24.5,0.89,1.4,0.6,1.2,50,51.9,5.7,20,5.7,0,42.9,61.5
Nikola Jovic,MIA,17,1.6,25.2,1.11,1.8,0.7,1.5,46.2,50,10.7,0,10.7,3.6,50,4.9
KJ Martin,PHI,16,1.7,33.3,1.15,1.9,0.6,1.1,55.6,63.9,22.2,18.5,18.5,7.4,51.9,3.2
Ja Morant,MEM,10,3.2,34.4,1,3.2,1.4,2.4,58.3,62.5,3.1,21.9,0,0,46.9,20.8
Wesley Matthews,ATL,18,2.2,43,0.85,1.9,0.6,1.5,37,44.4,15,17.5,15,0,37.5,71.1
Moses Moody,GSW,31,1.9,28.8,0.59,1.1,0.5,1.6,30,33,1.7,13.6,1.7,0,27.1,99.2
Sasha Vezenkov,SAC,31,1.2,28.1,0.92,1.1,0.4,0.9,48.1,53.7,13.2,18.4,7.9,2.6,42.1,48.2
Maxi Kleber,DAL,14,3.4,37.9,0.77,2.6,1.1,2.8,38.5,41,4.3,12.8,4.3,0,36.2,88.9
Patty Mills,ATL,15,2,41.1,1.2,2.4,0.9,1.3,65,75,13.3,23.3,13.3,3.3,53.3,1.1
Trey Murphy III,NOP,23,2.3,29.7,0.71,1.6,0.5,1.7,30.8,34.6,13.5,13.5,7.7,1.9,32.7,95.4
Gary Payton II,GSW,16,2.8,43.7,0.82,2.3,0.8,2.2,37.1,40,13.3,13.3,13.3,4.4,37.8,78.9
Cam Whitmore,HOU,22,2.2,39.7,0.79,1.7,0.5,1.6,30.6,36.1,16.7,12.5,16.7,4.2,35.4,85.2
Trendon Watford,BKN,23,2.4,39.9,0.71,1.7,0.6,2,28.9,34.4,9.1,9.1,7.3,0,32.7,96
Thomas Bryant,MIA,15,3.1,51.6,0.83,2.6,1,2.2,45.5,51.5,8.5,23.4,6.4,2.1,38.3,76.8
Caleb Houstan,ORL,30,1.3,24.5,1,1.3,0.5,1,48.3,55.2,15.4,10.3,15.4,0,48.7,20.8
Julian Strawther,DEN,31,1.4,29.9,0.91,1.3,0.5,1.4,35.7,41.7,9.1,0,9.1,4.5,38.6,52
Ben Sheppard,IND,22,2,37.3,0.95,1.9,0.8,1.6,48.6,51.4,13.6,11.4,13.6,4.5,47.7,35.1
Shake Milton,MIN,29,1.7,33.6,0.9,1.5,0.6,1.4,42.5,42.5,10.4,6.3,8.3,0,45.8,58
Justin Holiday,DEN,23,1.8,34.4,1.02,1.9,0.7,1.5,50,52.9,11.9,11.9,11.9,4.8,47.6,17
Markelle Fultz,ORL,16,3.7,43.4,0.76,2.8,1.1,2.6,42.9,46.4,8.5,25.4,8.5,5.1,33.9,89.5
Cory Joseph,GSW,17,2.4,42.7,1.1,2.6,0.9,1.7,51.7,55.2,22,12.2,19.5,4.9,53.7,5.4
Keon Ellis,SAC,25,2.6,43.5,0.72,1.8,0.6,1.9,34,37.2,10.9,17.2,9.4,1.6,34.4,94.1
Kenrich Williams,OKC,37,1.9,32,0.69,1.3,0.4,1.3,32.7,35.7,11.4,21.4,8.6,2.9,31.4,97.6
Chuma Okeke,ORL,22,2,32.8,1.09,2.2,0.8,1.6,50,56.9,9.1,11.4,6.8,2.3,47.7,5.7
Torrey Craig,CHI,28,2.4,30.8,0.72,1.8,0.6,2,32.7,37.3,5.9,13.2,5.9,0,32.4,93.8
Robert Covington,PHI,22,2.6,40,0.84,2.2,0.9,2.1,40.4,46.8,8.6,12.1,6.9,1.7,39.7,73
Joe Ingles,ORL,31,1.8,40.4,0.89,1.6,0.5,1.4,39.5,50,9.1,16.4,5.5,3.6,34.5,59.6
Rui Hachimura,LAL,36,1.8,26.5,0.77,1.4,0.6,1.4,38.5,44.2,4.6,16.9,4.6,1.5,33.8,88.7
Jose Alvarado,NOP,27,2.3,38.8,0.81,1.9,0.6,1.7,32.6,41.3,11.3,14.5,11.3,0,35.5,82.4
Jevon Carter,CHI,43,1.7,32.6,0.72,1.2,0.5,1.3,37.5,41.1,4.2,18.3,4.2,1.4,32.4,94.3
Miles McBride,NYK,29,2.3,44.7,0.75,1.8,0.6,1.8,32.7,35.6,13.2,14.7,13.2,4.4,33.8,91.4
Craig Porter Jr.,CLE,26,2.2,37.5,0.91,2,0.7,1.7,40.9,43.2,19.3,8.8,17.5,5.3,43.9,51.2
Ben Simmons,BKN,7,6.1,46.7,1.21,7.4,2.4,5.3,45.9,56.8,11.6,2.3,9.3,0,51.2,0.8
Aaron Wiggins,OKC,44,1.8,33.3,0.69,1.2,0.4,1.3,29.3,33.6,11.5,14.1,9,0,32.1,97.3
Marcus Morris Sr.,PHI,32,1.9,32.6,0.92,1.7,0.6,1.3,45,50,15,18.3,15,0,45,49.1
Nassir Little,PHX,23,1.9,31.4,1.28,2.4,0.9,1.5,60,70,11.6,11.6,11.6,4.7,55.8,0
Orlando Robinson,MIA,13,4.5,56.7,0.95,4.3,1.5,3.4,45.5,50,13.6,11.9,13.6,0,45.8,37.7
Delon Wright,WAS,26,2.5,44.2,0.88,2.2,0.9,2,44.2,51,3.1,16.9,0,0,38.5,64.9
Keita Bates-Diop,PHX,34,1.8,31.8,0.93,1.7,0.6,1.5,44,51,4.9,13.1,4.9,0,41,42.6
Sam Merrill,CLE,28,2.1,37.3,0.97,2,0.7,1.4,50,52.5,16.9,18.6,11.9,3.4,47.5,32.3
Jaden Hardy,DAL,39,1.4,27.4,1.04,1.5,0.5,1.1,50,56,12.7,14.5,10.9,3.6,47.3,13.5
Davion Mitchell,SAC,32,2.5,40.9,0.72,1.8,0.7,1.8,36.8,39.5,12.3,19.8,9.9,2.5,35.8,94.6
Doug McDermott,SAS,44,1.5,30,0.88,1.3,0.5,1.3,41.1,47.3,9.1,12.1,9.1,6.1,37.9,63.9
Nick Smith Jr.,CHA,31,1.9,34.1,1,1.9,0.7,1.5,45.7,53.3,13.8,13.8,13.8,6.9,43.1,20.8
JT Thor,CHA,37,1.7,34.3,0.95,1.6,0.6,1.3,43.8,45.8,12.9,11.3,9.7,1.6,45.2,36.7
Cody Martin,CHA,17,3.6,35.3,0.97,3.5,1.1,2.4,47.5,53.8,16.4,24.6,14.8,6.6,41,31.5
Cameron Johnson,BKN,39,2.1,25.8,0.75,1.5,0.6,1.6,38.7,41.1,8.8,15,8.8,1.3,36.3,91.4
Jaden Springer,PHI,21,2.6,41.7,1.09,2.9,1,2,50,57.1,14.5,12.7,12.7,3.6,47.3,5.7
Thaddeus Young,TOR,16,4.1,48.9,0.95,3.9,1.3,2.9,45.7,52.2,12.3,18.5,7.7,1.5,43.1,35.6
Bryce McGowens,CHA,36,1.6,27.5,1.07,1.7,0.6,1.1,51.3,57.7,19,17.2,17.2,3.4,50,7.8
Chris Boucher,TOR,40,1.4,29.1,1.09,1.6,0.6,1.1,48.9,56.7,12.3,10.5,12.3,1.8,49.1,6.2
Danuel House Jr.,PHI,32,2.1,33.2,0.94,2,0.8,1.7,48.1,52.8,6,14.9,6,1.5,43.3,40.4
Chris Duarte,SAC,29,2.4,33.3,0.93,2.2,0.9,1.7,51,59.2,7.2,23.2,4.3,1.4,40.6,45.8
Jordan Clarkson,UTA,40,1.6,24.2,1.03,1.6,0.6,1.3,50,57,7.9,14.3,7.9,1.6,46,14.6
Jae Crowder,MIL,18,3.4,39.4,1.07,3.6,1.4,2.6,53.2,61.7,4.9,18,4.9,0,45.9,8.4
Lonnie Walker IV,BKN,29,1.9,33.1,1.18,2.2,0.8,1.6,48.9,61.1,10.9,9.1,10.9,1.8,49.1,1.9
Draymond Green,GSW,22,3.9,38.3,0.78,3,1.1,3,36.4,40.9,8.2,14.1,7.1,0,36.5,87.6
Jonathan Isaac,ORL,31,2.5,44.3,0.86,2.1,0.8,1.9,41.7,45.8,13,15.6,10.4,6.5,37.7,69.6
Isaiah Livers,DET,22,3.1,41.2,0.97,3,1,2.2,45.8,52.1,16.2,14.7,14.7,1.5,47.1,30.5
Chimezie Metu,PHX,29,2,35.5,1.14,2.3,0.9,1.7,54.2,63.5,8.5,13.6,8.5,3.4,49.2,3.8
Duncan Robinson,MIA,45,1.8,28.1,0.85,1.5,0.6,1.3,43.1,46.6,15,15,12.5,2.5,42.5,71.1
LaMelo Ball,CHA,22,3.3,35.4,0.93,3.1,1.1,2.5,46.3,47.2,15.1,12.3,13.7,1.4,47.9,44.5
