PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FT,TOV,SF,AND ONE,SCORE,PERCENTILE
,,,,,,,,,,,FREQ%,FREQ%,FREQ%,FREQ%,FREQ%,
Toumani Camara,POR,48,0.3,3.3,1.14,0.3,0.1,0.2,45.5,59.1,7.1,14.3,7.1,0,42.9,39.1
John Collins,UTA,47,0.3,3.4,1.14,0.3,0.1,0.2,45.5,63.6,7.1,14.3,7.1,0,42.9,39.1
Luguentz Dort,OKC,48,0.3,2.2,1.23,0.3,0.1,0.2,50,70,23.1,7.7,23.1,7.7,46.2,26.1
Kentavious Caldwell-Pope,DEN,49,0.3,2.7,1.23,0.3,0.1,0.2,50,58.3,7.7,0,7.7,0,53.8,26.1
Ausar Thompson,DET,49,0.2,2.3,1.46,0.3,0.1,0.2,54.5,68.2,9.1,0,9.1,9.1,54.5,11.7
Bruce Brown,IND,32,0.3,2.7,1.46,0.5,0.2,0.3,60,75,9.1,9.1,9.1,9.1,54.5,11.7
CJ McCollum,NOP,34,0.3,3,1.46,0.5,0.2,0.3,60,70,9.1,0,9.1,0,63.6,11.7
Klay Thompson,GSW,44,0.2,2.4,1.6,0.4,0.2,0.2,77.8,83.3,10,0,10,0,80,5
Julius Randle,NYK,45,0.6,4.5,0.68,0.4,0.2,0.5,30.4,37,0,8,0,0,28,88.4
Marvin Bagley III,DET,26,0.7,7.2,0.9,0.7,0.2,0.6,37.5,46.9,5.3,10.5,5.3,0,36.8,75.7
Jaden Ivey,DET,44,0.3,3.2,1.13,0.4,0.1,0.3,45.5,54.5,20,13.3,20,6.7,46.7,41.1
Jonathan Kuminga,GSW,45,0.3,3.5,1.13,0.4,0.1,0.3,42.9,53.6,6.7,0,6.7,0,46.7,41.1
Brandon Miller,CHA,42,0.3,2.6,1.42,0.4,0.1,0.2,50,62.5,33.3,8.3,33.3,8.3,58.3,13.9
Amen Thompson,HOU,29,0.3,5.6,1.7,0.6,0.2,0.2,71.4,85.7,30,0,30,0,80,3.3
