PLAYER,TEAM,GP,POSS,FREQ%,PPP,PTS,FGM,FGA,FG%,EFG%,FT,TOV,SF,AND ONE,SCORE,PERCENTILE
,,,,,,,,,,,FREQ%,FREQ%,FREQ%,FREQ%,FREQ%,
Dejounte Murray,ATL,48,7,33.1,0.96,6.7,2.7,5.9,45.2,50.4,6.8,10.7,5.6,1.2,43.5,71.8
Fred VanVleet,HOU,47,7.3,45,0.93,6.8,2.5,6,41.8,51.2,5.8,12.9,5,1.2,39.2,67.1
Jalen Green,HOU,49,7.5,39.4,0.86,6.5,2.2,6,37.3,43.5,11.1,12,8.7,2.4,38,48.3
Austin Reaves,LAL,50,5.6,38.5,1.04,5.8,2.1,4,51.2,57.2,13.3,18.6,11.5,3.9,46.2,85.9
Jamal Murray,DEN,37,7.1,35.6,1.04,7.3,2.8,5.9,47.5,54.3,6.9,10.7,6.1,1.5,45.2,87.2
Paolo Banchero,ORL,50,6.8,27.8,0.8,5.4,2,5,39.3,42.1,14.8,13.9,13.9,3.3,39.6,34.6
Jalen Williams,OKC,44,5.9,35.5,1.01,6,2.5,4.8,52.6,54,9.2,11.2,8.5,1.5,49.6,81.6
Coby White,CHI,50,5.6,30.5,0.94,5.2,2.1,4.2,50.5,53.3,10.4,17.9,9.3,3.2,45,67.9
Brandon Ingram,NOP,44,6.3,29.8,0.94,5.9,2.4,5,48.2,50,10.2,11.6,7.6,1.1,46.9,68.8
D'Angelo Russell,LAL,46,6,36.4,0.92,5.5,2.1,4.6,45.7,49.5,11.9,14.4,9.7,2.2,44,63.7
Terry Rozier,CHA,30,7.6,34.3,1.11,8.5,3.2,6.5,49.5,58.2,7.5,9.2,6.1,1.8,47.8,94
Jayson Tatum,BOS,46,5.7,23.1,0.92,5.2,1.9,4.5,41.3,49.3,8,14.5,7.6,1.9,38.9,62.8
Tyus Jones,WAS,49,4.7,41.1,1.03,4.9,2.2,4.3,51.7,55,3,7.8,3,0.9,48.7,84.6
LaMelo Ball,CHA,22,11.1,44.8,0.98,10.9,4,8.6,46.6,53.2,9.8,15.5,9,2.4,43.3,76.1
Desmond Bane,MEM,37,6.5,28.3,0.99,6.4,2.6,5.6,46.4,53.6,3.8,10.4,3.8,1.3,42.9,77.8
Mikal Bridges,BKN,48,5.5,26,0.9,5,1.9,4.2,45.3,47.8,11.4,15.2,9.8,2.7,43.2,58.1
Anfernee Simons,POR,28,9.2,41.1,0.92,8.5,3.2,7.3,43.4,50.2,7,14,5.8,0.8,40.9,64.5
Dennis Schroder,TOR,49,5.2,36.9,0.93,4.8,1.9,4.1,47,49,8.7,13.4,7.5,1.2,44.7,65.4
James Harden,LAC,43,5.2,32.8,1.01,5.2,1.6,3.6,44.5,54.5,14.4,18.5,13.1,2.7,42.3,82.1
Cam Thomas,BKN,39,6.2,29.5,0.9,5.6,2.1,5,42.6,46.7,11.5,11.9,11.5,3.7,41.6,57.3
Scoot Henderson,POR,41,5.9,36.2,0.85,5,2,4.3,44.9,48.9,8.3,19.4,6.2,1.2,40.1,46.6
Reggie Jackson,DEN,51,4.3,37.3,0.92,3.9,1.6,3.5,45.9,50.8,5.5,13.3,4.6,1.8,41.7,64.1
Jordan Poole,WAS,47,5.3,29.9,0.8,4.2,1.5,4.3,35.3,40.2,8.5,10.1,8.1,0.8,36.7,35
